sequence_id,coeff_0,coeff_1,coeff_2,coeff_3,param_0,param_1,param_2,param_3,sequence_path
2066,0.3273,0.2377,0.2062,0.2287,-1.0,0.8859999999999999,0.5457,7.2248,/home/users/gangus/data_06-19-19_processed/sequence_2066.npy
1911,0.2139,0.0483,0.3784,0.3593,-1.0,0.8675,0.8109999999999999,9.4145,/home/users/gangus/data_06-19-19_processed/sequence_1911.npy
3971,0.0171,0.5848,0.3885,0.0096,-1.0,0.8513,0.0793,4.6257,/home/users/gangus/data_06-19-19_processed/sequence_3971.npy
15891,0.1742,0.4992,0.2979,0.0287,-1.0,0.3844,0.7065,8.9872,/home/users/gangus/data_06-19-19_processed/sequence_15891.npy
10427,0.3661,0.2638,0.1716,0.1985,-1.0,0.7921,0.8958,1.8693,/home/users/gangus/data_06-19-19_processed/sequence_10427.npy
9635,0.1769,0.0604,0.375,0.3876,-1.0,0.2095,0.3482,9.6154,/home/users/gangus/data_06-19-19_processed/sequence_9635.npy
12753,0.0512,0.3447,0.2532,0.3509,-1.0,0.8731,0.1247,8.2864,/home/users/gangus/data_06-19-19_processed/sequence_12753.npy
15327,0.2491,0.0917,0.3555,0.3036,-1.0,0.8162,0.6036,2.4613,/home/users/gangus/data_06-19-19_processed/sequence_15327.npy
11114,0.1437,0.6259,0.1944,0.0361,-1.0,0.8804,0.6709,3.4282,/home/users/gangus/data_06-19-19_processed/sequence_11114.npy
1024,0.247,0.4086,0.1716,0.1728,-1.0,0.6053,0.815,8.8825,/home/users/gangus/data_06-19-19_processed/sequence_1024.npy
1102,0.3088,0.3789,0.1186,0.1937,-1.0,0.2405,0.4381,6.084,/home/users/gangus/data_06-19-19_processed/sequence_1102.npy
2928,0.3524,0.3381,0.1144,0.1952,-1.0,0.3688,0.6385,3.9491,/home/users/gangus/data_06-19-19_processed/sequence_2928.npy
9685,0.4313,0.1555,0.0973,0.3159,-1.0,0.4084,0.4586,1.6208,/home/users/gangus/data_06-19-19_processed/sequence_9685.npy
17317,0.20800000000000002,0.1068,0.1455,0.5398,-1.0,0.6858,0.4005,6.0196,/home/users/gangus/data_06-19-19_processed/sequence_17317.npy
19999,0.2242,0.2966,0.3011,0.1781,-1.0,0.3136,0.1518,3.1721,/home/users/gangus/data_06-19-19_processed/sequence_19999.npy
10087,0.3796,0.3969,0.1835,0.04,-1.0,0.6663,0.7478,4.2921,/home/users/gangus/data_06-19-19_processed/sequence_10087.npy
14809,0.39299999999999996,0.1023,0.39799999999999996,0.1066,-1.0,0.1879,0.6602,6.4459,/home/users/gangus/data_06-19-19_processed/sequence_14809.npy
9173,0.365,0.3029,0.325,0.0071,-1.0,0.4772,0.3897,3.5937,/home/users/gangus/data_06-19-19_processed/sequence_9173.npy
2926,0.7028,0.069,0.0114,0.2167,-1.0,0.6432,0.9246,1.9439,/home/users/gangus/data_06-19-19_processed/sequence_2926.npy
1181,0.0749,0.0503,0.3257,0.5491,-1.0,0.1175,0.7158,9.9414,/home/users/gangus/data_06-19-19_processed/sequence_1181.npy
18618,0.1097,0.3442,0.3074,0.2387,-1.0,0.2243,0.9581,5.1063,/home/users/gangus/data_06-19-19_processed/sequence_18618.npy
12958,0.2158,0.5116,0.2691,0.0034,-1.0,0.3913,0.1307,4.9324,/home/users/gangus/data_06-19-19_processed/sequence_12958.npy
19000,0.0198,0.2442,0.3811,0.3549,-1.0,0.4706,0.9743,5.4004,/home/users/gangus/data_06-19-19_processed/sequence_19000.npy
9979,0.2402,0.4275,0.3246,0.0076,-1.0,0.4909,0.4648,8.646,/home/users/gangus/data_06-19-19_processed/sequence_9979.npy
10049,0.2812,0.1107,0.1548,0.4533,-1.0,0.7851,0.2062,4.4409,/home/users/gangus/data_06-19-19_processed/sequence_10049.npy
18604,0.7126,0.059000000000000004,0.0055,0.2229,-1.0,0.8487,0.1253,1.8949,/home/users/gangus/data_06-19-19_processed/sequence_18604.npy
6355,0.3927,0.04,0.1947,0.3727,-1.0,0.1013,0.8141,8.5499,/home/users/gangus/data_06-19-19_processed/sequence_6355.npy
17149,0.2559,0.2777,0.1555,0.3109,-1.0,0.278,0.9399,4.5848,/home/users/gangus/data_06-19-19_processed/sequence_17149.npy
8682,0.263,0.4677,0.0254,0.244,-1.0,0.3387,0.4606,2.8605,/home/users/gangus/data_06-19-19_processed/sequence_8682.npy
9004,0.0978,0.3093,0.2859,0.3069,-1.0,0.1163,0.8828,2.4389,/home/users/gangus/data_06-19-19_processed/sequence_9004.npy
3621,0.0875,0.2885,0.3673,0.2567,-1.0,0.1563,0.0513,6.1334,/home/users/gangus/data_06-19-19_processed/sequence_3621.npy
4984,0.018000000000000002,0.2639,0.3879,0.3303,-1.0,0.6208,0.3457,7.0313,/home/users/gangus/data_06-19-19_processed/sequence_4984.npy
9474,0.2632,0.2411,0.2689,0.2269,-1.0,0.1452,0.4505,7.7757,/home/users/gangus/data_06-19-19_processed/sequence_9474.npy
11967,0.1448,0.3707,0.4155,0.0689,-1.0,0.6359,0.9375,3.2715,/home/users/gangus/data_06-19-19_processed/sequence_11967.npy
10025,0.27699999999999997,0.4218,0.2959,0.0053,-1.0,0.6256,0.2254,8.3083,/home/users/gangus/data_06-19-19_processed/sequence_10025.npy
17271,0.4544,0.2006,0.1944,0.1507,-1.0,0.1298,0.9165,4.7708,/home/users/gangus/data_06-19-19_processed/sequence_17271.npy
12901,0.6551,0.0951,0.222,0.0278,-1.0,0.6526,0.105,5.7757,/home/users/gangus/data_06-19-19_processed/sequence_12901.npy
4471,0.2862,0.2837,0.3164,0.1137,-1.0,0.1631,0.4936,3.633,/home/users/gangus/data_06-19-19_processed/sequence_4471.npy
19872,0.3225,0.1581,0.2903,0.2292,-1.0,0.282,0.3192,5.3198,/home/users/gangus/data_06-19-19_processed/sequence_19872.npy
12494,0.1004,0.3844,0.4103,0.1049,-1.0,0.312,0.8102,6.9784,/home/users/gangus/data_06-19-19_processed/sequence_12494.npy
1232,0.3928,0.1894,0.07200000000000001,0.3458,-1.0,0.5759,0.1345,5.7379999999999995,/home/users/gangus/data_06-19-19_processed/sequence_1232.npy
14178,0.4928,0.0381,0.4013,0.0678,-1.0,0.2219,0.2318,3.9731,/home/users/gangus/data_06-19-19_processed/sequence_14178.npy
1750,0.2281,0.3593,0.4043,0.0083,-1.0,0.8148,0.6488,3.8466,/home/users/gangus/data_06-19-19_processed/sequence_1750.npy
10309,0.0547,0.2323,0.0035,0.7096,-1.0,0.3093,0.7412,9.1423,/home/users/gangus/data_06-19-19_processed/sequence_10309.npy
13767,0.5399,0.0761,0.2115,0.1726,-1.0,0.6673,0.5052,1.4586,/home/users/gangus/data_06-19-19_processed/sequence_13767.npy
9342,0.5077,0.1019,0.3794,0.011000000000000001,-1.0,0.2325,0.5732,5.4636,/home/users/gangus/data_06-19-19_processed/sequence_9342.npy
636,0.11900000000000001,0.4042,0.3273,0.1495,-1.0,0.3087,0.2036,7.0943,/home/users/gangus/data_06-19-19_processed/sequence_636.npy
19681,0.182,0.2491,0.3643,0.2046,-1.0,0.7988,0.7027,5.5693,/home/users/gangus/data_06-19-19_processed/sequence_19681.npy
17993,0.3474,0.0768,0.1019,0.4739,-1.0,0.7776,0.3466,4.9596,/home/users/gangus/data_06-19-19_processed/sequence_17993.npy
7265,0.125,0.3788,0.2533,0.2429,-1.0,0.2755,0.5413,9.0851,/home/users/gangus/data_06-19-19_processed/sequence_7265.npy
4639,0.4344,0.151,0.3648,0.0498,-1.0,0.1257,0.818,8.8357,/home/users/gangus/data_06-19-19_processed/sequence_4639.npy
3050,0.1117,0.2951,0.3699,0.2233,-1.0,0.6192,0.457,6.0106,/home/users/gangus/data_06-19-19_processed/sequence_3050.npy
16723,0.3112,0.3049,0.2794,0.1046,-1.0,0.5763,0.9109999999999999,5.6296,/home/users/gangus/data_06-19-19_processed/sequence_16723.npy
4135,0.2252,0.0881,0.2726,0.4141,-1.0,0.5725,0.2933,4.4099,/home/users/gangus/data_06-19-19_processed/sequence_4135.npy
11477,0.2158,0.3645,0.059000000000000004,0.3606,-1.0,0.4235,0.5232,1.5497,/home/users/gangus/data_06-19-19_processed/sequence_11477.npy
9351,0.1651,0.2817,0.3077,0.2455,-1.0,0.8754,0.327,1.1233,/home/users/gangus/data_06-19-19_processed/sequence_9351.npy
11422,0.3505,0.2631,0.1833,0.2031,-1.0,0.4857,0.6894,1.4497,/home/users/gangus/data_06-19-19_processed/sequence_11422.npy
15572,0.2,0.2742,0.3123,0.2135,-1.0,0.8882,0.3018,3.4019,/home/users/gangus/data_06-19-19_processed/sequence_15572.npy
11736,0.5771,0.2052,0.175,0.0426,-1.0,0.4208,0.2742,5.1466,/home/users/gangus/data_06-19-19_processed/sequence_11736.npy
16821,0.0907,0.3023,0.2028,0.4042,-1.0,0.4982,0.3556,5.7009,/home/users/gangus/data_06-19-19_processed/sequence_16821.npy
18987,0.3637,0.1538,0.2686,0.2139,-1.0,0.2466,0.5546,4.7592,/home/users/gangus/data_06-19-19_processed/sequence_18987.npy
15423,0.3665,0.218,0.1336,0.2819,-1.0,0.4526,0.36700000000000005,3.423,/home/users/gangus/data_06-19-19_processed/sequence_15423.npy
12367,0.3719,0.2451,0.2348,0.1483,-1.0,0.5909,0.1773,1.7761,/home/users/gangus/data_06-19-19_processed/sequence_12367.npy
14538,0.1555,0.2817,0.3618,0.201,-1.0,0.7364,0.4528,1.6951,/home/users/gangus/data_06-19-19_processed/sequence_14538.npy
1877,0.3642,0.0288,0.3964,0.2106,-1.0,0.8245,0.2189,6.8652,/home/users/gangus/data_06-19-19_processed/sequence_1877.npy
5251,0.0862,0.34,0.1974,0.3764,-1.0,0.6875,0.1915,8.4316,/home/users/gangus/data_06-19-19_processed/sequence_5251.npy
5096,0.3319,0.5218,0.0774,0.0689,-1.0,0.5371,0.7547,4.0212,/home/users/gangus/data_06-19-19_processed/sequence_5096.npy
10114,0.1709,0.4507,0.1633,0.215,-1.0,0.1173,0.7839,3.5224,/home/users/gangus/data_06-19-19_processed/sequence_10114.npy
6221,0.3932,0.3945,0.0121,0.2002,-1.0,0.595,0.5827,1.0294,/home/users/gangus/data_06-19-19_processed/sequence_6221.npy
15847,0.2719,0.3812,0.1246,0.2223,-1.0,0.7328,0.6023,1.6312,/home/users/gangus/data_06-19-19_processed/sequence_15847.npy
17893,0.1022,0.4307,0.3698,0.0973,-1.0,0.7742,0.7639,4.8477,/home/users/gangus/data_06-19-19_processed/sequence_17893.npy
7418,0.3574,0.2356,0.2918,0.1152,-1.0,0.5506,0.9808,2.213,/home/users/gangus/data_06-19-19_processed/sequence_7418.npy
13554,0.1398,0.244,0.2393,0.3769,-1.0,0.24100000000000002,0.4476,7.6179,/home/users/gangus/data_06-19-19_processed/sequence_13554.npy
1221,0.2428,0.1024,0.5187,0.1361,-1.0,0.7246,0.0867,6.0838,/home/users/gangus/data_06-19-19_processed/sequence_1221.npy
4053,0.3232,0.2158,0.1171,0.3439,-1.0,0.3331,0.4934,3.5627,/home/users/gangus/data_06-19-19_processed/sequence_4053.npy
17739,0.1287,0.073,0.5233,0.2751,-1.0,0.3587,0.0502,7.5681,/home/users/gangus/data_06-19-19_processed/sequence_17739.npy
14338,0.0916,0.3895,0.258,0.261,-1.0,0.4484,0.8509,9.1716,/home/users/gangus/data_06-19-19_processed/sequence_14338.npy
9429,0.2584,0.2184,0.256,0.2672,-1.0,0.6756,0.2544,4.7526,/home/users/gangus/data_06-19-19_processed/sequence_9429.npy
9353,0.0813,0.3227,0.28800000000000003,0.308,-1.0,0.2278,0.3314,6.95,/home/users/gangus/data_06-19-19_processed/sequence_9353.npy
16867,0.3423,0.3825,0.2299,0.0453,-1.0,0.3547,0.7165,2.8493,/home/users/gangus/data_06-19-19_processed/sequence_16867.npy
8956,0.242,0.3556,0.3731,0.0293,-1.0,0.40700000000000003,0.1626,9.3225,/home/users/gangus/data_06-19-19_processed/sequence_8956.npy
13463,0.5208,0.0831,0.2328,0.1633,-1.0,0.3173,0.0308,9.6733,/home/users/gangus/data_06-19-19_processed/sequence_13463.npy
3890,0.0691,0.2966,0.231,0.4034,-1.0,0.7301,0.7973,8.919,/home/users/gangus/data_06-19-19_processed/sequence_3890.npy
16076,0.1875,0.0911,0.5389,0.1826,-1.0,0.1719,0.529,9.2142,/home/users/gangus/data_06-19-19_processed/sequence_16076.npy
5498,0.0731,0.3076,0.0769,0.5424,-1.0,0.8531,0.6136,2.4730000000000003,/home/users/gangus/data_06-19-19_processed/sequence_5498.npy
763,0.5714,0.0799,0.0408,0.3078,-1.0,0.38,0.1395,9.4677,/home/users/gangus/data_06-19-19_processed/sequence_763.npy
14684,0.0806,0.135,0.3279,0.4565,-1.0,0.8606,0.4868,5.7431,/home/users/gangus/data_06-19-19_processed/sequence_14684.npy
8509,0.5248,0.1037,0.1639,0.2076,-1.0,0.8321,0.1423,3.0944,/home/users/gangus/data_06-19-19_processed/sequence_8509.npy
6181,0.5206,0.0232,0.314,0.1422,-1.0,0.4027,0.7086,3.9811,/home/users/gangus/data_06-19-19_processed/sequence_6181.npy
2114,0.0727,0.0509,0.3681,0.5082,-1.0,0.4079,0.5938,3.3533,/home/users/gangus/data_06-19-19_processed/sequence_2114.npy
8451,0.0817,0.2437,0.3126,0.36200000000000004,-1.0,0.3386,0.1757,3.9584,/home/users/gangus/data_06-19-19_processed/sequence_8451.npy
16279,0.0543,0.1629,0.4482,0.3347,-1.0,0.7547,0.4179,8.3406,/home/users/gangus/data_06-19-19_processed/sequence_16279.npy
18328,0.4135,0.209,0.267,0.1106,-1.0,0.3965,0.8328,1.8056,/home/users/gangus/data_06-19-19_processed/sequence_18328.npy
7519,0.2556,0.19699999999999998,0.3308,0.2166,-1.0,0.109,0.8476,8.3498,/home/users/gangus/data_06-19-19_processed/sequence_7519.npy
13156,0.048,0.3958,0.3099,0.2463,-1.0,0.2633,0.932,4.8169,/home/users/gangus/data_06-19-19_processed/sequence_13156.npy
13787,0.5363,0.3609,0.0887,0.013999999999999999,-1.0,0.1583,0.8542,7.7184,/home/users/gangus/data_06-19-19_processed/sequence_13787.npy
17383,0.3544,0.0418,0.1479,0.456,-1.0,0.3094,0.1617,3.4328,/home/users/gangus/data_06-19-19_processed/sequence_17383.npy
13947,0.4781,0.2189,0.2905,0.0124,-1.0,0.8835,0.7605,5.6044,/home/users/gangus/data_06-19-19_processed/sequence_13947.npy
5633,0.1568,0.1409,0.6235,0.0787,-1.0,0.4811,0.0321,7.9157,/home/users/gangus/data_06-19-19_processed/sequence_5633.npy
2843,0.3351,0.1936,0.3002,0.1711,-1.0,0.1636,0.9031,2.8812,/home/users/gangus/data_06-19-19_processed/sequence_2843.npy
7782,0.1812,0.486,0.0912,0.2416,-1.0,0.5854,0.6932,2.0692,/home/users/gangus/data_06-19-19_processed/sequence_7782.npy
17338,0.1958,0.3015,0.037000000000000005,0.4657,-1.0,0.8237,0.7765,6.9007,/home/users/gangus/data_06-19-19_processed/sequence_17338.npy
6396,0.3355,0.1821,0.3443,0.1381,-1.0,0.5774,0.9995,7.724,/home/users/gangus/data_06-19-19_processed/sequence_6396.npy
13172,0.4085,0.4002,0.115,0.0763,-1.0,0.7242,0.0732,8.1526,/home/users/gangus/data_06-19-19_processed/sequence_13172.npy
17624,0.4433,0.4043,0.1103,0.0422,-1.0,0.8082,0.4591,2.7426,/home/users/gangus/data_06-19-19_processed/sequence_17624.npy
11871,0.1988,0.2531,0.2365,0.3117,-1.0,0.8321,0.4268,1.6592,/home/users/gangus/data_06-19-19_processed/sequence_11871.npy
159,0.16399999999999998,0.2753,0.2509,0.3098,-1.0,0.6886,0.9896,7.0758,/home/users/gangus/data_06-19-19_processed/sequence_159.npy
19505,0.3872,0.2665,0.0121,0.3343,-1.0,0.1397,0.5106,8.4319,/home/users/gangus/data_06-19-19_processed/sequence_19505.npy
14286,0.0156,0.0046,0.825,0.1548,-1.0,0.4946,0.9067,1.0707,/home/users/gangus/data_06-19-19_processed/sequence_14286.npy
7632,0.1107,0.3277,0.2845,0.2772,-1.0,0.5859,0.6236,5.2231,/home/users/gangus/data_06-19-19_processed/sequence_7632.npy
17296,0.2873,0.1637,0.2796,0.2694,-1.0,0.3551,0.8188,6.1444,/home/users/gangus/data_06-19-19_processed/sequence_17296.npy
9733,0.0747,0.375,0.0187,0.5316,-1.0,0.2164,0.5975,7.5704,/home/users/gangus/data_06-19-19_processed/sequence_9733.npy
7983,0.4319,0.2178,0.1439,0.2064,-1.0,0.228,0.9676,7.7967,/home/users/gangus/data_06-19-19_processed/sequence_7983.npy
2210,0.5177,0.287,0.0401,0.1552,-1.0,0.6682,0.9553,8.3087,/home/users/gangus/data_06-19-19_processed/sequence_2210.npy
1142,0.3466,0.0168,0.3359,0.3007,-1.0,0.3872,0.6091,5.2086,/home/users/gangus/data_06-19-19_processed/sequence_1142.npy
5261,0.125,0.0294,0.3851,0.4605,-1.0,0.8805,0.488,6.7277,/home/users/gangus/data_06-19-19_processed/sequence_5261.npy
7089,0.2124,0.2796,0.2779,0.2302,-1.0,0.3531,0.0395,7.4234,/home/users/gangus/data_06-19-19_processed/sequence_7089.npy
11032,0.0222,0.4339,0.0797,0.4642,-1.0,0.2036,0.5352,2.8701,/home/users/gangus/data_06-19-19_processed/sequence_11032.npy
754,0.0654,0.3163,0.1887,0.4296,-1.0,0.3001,0.2027,8.0069,/home/users/gangus/data_06-19-19_processed/sequence_754.npy
19403,0.2391,0.053,0.4178,0.2901,-1.0,0.5681,0.1523,6.8391,/home/users/gangus/data_06-19-19_processed/sequence_19403.npy
2072,0.2202,0.2253,0.4683,0.0862,-1.0,0.8518,0.4931,4.2911,/home/users/gangus/data_06-19-19_processed/sequence_2072.npy
18502,0.0769,0.4055,0.0228,0.4949,-1.0,0.705,0.6881,8.6534,/home/users/gangus/data_06-19-19_processed/sequence_18502.npy
14212,0.2718,0.2299,0.2797,0.2187,-1.0,0.1137,0.1845,3.9455,/home/users/gangus/data_06-19-19_processed/sequence_14212.npy
9480,0.0012,0.1844,0.4215,0.3928,-1.0,0.4096,0.8554,7.5619,/home/users/gangus/data_06-19-19_processed/sequence_9480.npy
10068,0.1942,0.2972,0.1395,0.369,-1.0,0.8831,0.1971,6.7073,/home/users/gangus/data_06-19-19_processed/sequence_10068.npy
17202,0.0921,0.16,0.013999999999999999,0.7339,-1.0,0.6526,0.7013,8.4511,/home/users/gangus/data_06-19-19_processed/sequence_17202.npy
18416,0.2631,0.2061,0.1194,0.4114,-1.0,0.1871,0.4672,6.3982,/home/users/gangus/data_06-19-19_processed/sequence_18416.npy
2381,0.147,0.255,0.2929,0.305,-1.0,0.758,0.1293,8.3624,/home/users/gangus/data_06-19-19_processed/sequence_2381.npy
14990,0.3518,0.1446,0.1423,0.3613,-1.0,0.4168,0.7881,3.6508,/home/users/gangus/data_06-19-19_processed/sequence_14990.npy
2919,0.0556,0.0391,0.475,0.4304,-1.0,0.7232,0.4185,1.3216,/home/users/gangus/data_06-19-19_processed/sequence_2919.npy
16530,0.1137,0.2295,0.3586,0.2982,-1.0,0.7173,0.8928,6.1817,/home/users/gangus/data_06-19-19_processed/sequence_16530.npy
19878,0.0158,0.3409,0.0193,0.624,-1.0,0.5983,0.4941,8.9485,/home/users/gangus/data_06-19-19_processed/sequence_19878.npy
3504,0.5295,0.1031,0.2887,0.0787,-1.0,0.3328,0.0511,5.5381,/home/users/gangus/data_06-19-19_processed/sequence_3504.npy
5038,0.2783,0.2246,0.2274,0.2696,-1.0,0.2305,0.9526,8.7682,/home/users/gangus/data_06-19-19_processed/sequence_5038.npy
5314,0.3296,0.2393,0.1665,0.2646,-1.0,0.3687,0.3719,3.9305,/home/users/gangus/data_06-19-19_processed/sequence_5314.npy
14506,0.3058,0.1703,0.1929,0.331,-1.0,0.7851,0.4913,8.2829,/home/users/gangus/data_06-19-19_processed/sequence_14506.npy
11197,0.3377,0.01,0.2961,0.3562,-1.0,0.7909999999999999,0.4356,5.6788,/home/users/gangus/data_06-19-19_processed/sequence_11197.npy
4667,0.5328,0.1924,0.235,0.0397,-1.0,0.4555,0.698,2.0522,/home/users/gangus/data_06-19-19_processed/sequence_4667.npy
3218,0.1338,0.3474,0.3865,0.1323,-1.0,0.4838,0.8693,3.0213,/home/users/gangus/data_06-19-19_processed/sequence_3218.npy
1210,0.1406,0.1377,0.1486,0.573,-1.0,0.6046,0.6632,7.065,/home/users/gangus/data_06-19-19_processed/sequence_1210.npy
652,0.3012,0.1084,0.2578,0.3326,-1.0,0.8303,0.5767,9.3922,/home/users/gangus/data_06-19-19_processed/sequence_652.npy
12168,0.1167,0.1269,0.6239,0.1325,-1.0,0.5839,0.1847,6.7286,/home/users/gangus/data_06-19-19_processed/sequence_12168.npy
1623,0.2902,0.3778,0.2115,0.1205,-1.0,0.7693,0.2204,3.1738,/home/users/gangus/data_06-19-19_processed/sequence_1623.npy
15446,0.2058,0.0791,0.4441,0.2709,-1.0,0.7578,0.1257,1.7295,/home/users/gangus/data_06-19-19_processed/sequence_15446.npy
13441,0.1861,0.0137,0.4364,0.3638,-1.0,0.1854,0.1262,3.0101,/home/users/gangus/data_06-19-19_processed/sequence_13441.npy
474,0.4398,0.0604,0.0656,0.4342,-1.0,0.644,0.8568,5.6031,/home/users/gangus/data_06-19-19_processed/sequence_474.npy
4263,0.3036,0.2669,0.2149,0.2146,-1.0,0.8124,0.9269,4.1279,/home/users/gangus/data_06-19-19_processed/sequence_4263.npy
13084,0.2557,0.1062,0.2594,0.3787,-1.0,0.2009,0.2618,5.8063,/home/users/gangus/data_06-19-19_processed/sequence_13084.npy
4596,0.3947,0.1281,0.2206,0.2566,-1.0,0.5832,0.4911,3.6207,/home/users/gangus/data_06-19-19_processed/sequence_4596.npy
2220,0.2691,0.4047,0.0588,0.2673,-1.0,0.5357,0.5974,3.6238,/home/users/gangus/data_06-19-19_processed/sequence_2220.npy
14385,0.4045,0.0982,0.2933,0.204,-1.0,0.1038,0.7292,6.5598,/home/users/gangus/data_06-19-19_processed/sequence_14385.npy
16615,0.4458,0.0197,0.4495,0.085,-1.0,0.4862,0.0658,3.6761,/home/users/gangus/data_06-19-19_processed/sequence_16615.npy
12214,0.1604,0.3593,0.177,0.3032,-1.0,0.1707,0.2624,7.6911,/home/users/gangus/data_06-19-19_processed/sequence_12214.npy
7178,0.2679,0.1808,0.29100000000000004,0.2603,-1.0,0.3217,0.0661,2.4698,/home/users/gangus/data_06-19-19_processed/sequence_7178.npy
4194,0.2278,0.2052,0.3257,0.2414,-1.0,0.6519,0.7458,7.4651,/home/users/gangus/data_06-19-19_processed/sequence_4194.npy
15784,0.0439,0.2895,0.4624,0.2042,-1.0,0.7390000000000001,0.6051,7.5889,/home/users/gangus/data_06-19-19_processed/sequence_15784.npy
3420,0.078,0.461,0.0889,0.3721,-1.0,0.2455,0.0482,9.7668,/home/users/gangus/data_06-19-19_processed/sequence_3420.npy
18606,0.1669,0.1288,0.3911,0.3133,-1.0,0.1254,0.6818,7.1068,/home/users/gangus/data_06-19-19_processed/sequence_18606.npy
6428,0.1449,0.2326,0.3981,0.2244,-1.0,0.1059,0.3964,9.8633,/home/users/gangus/data_06-19-19_processed/sequence_6428.npy
417,0.5967,0.1397,0.1216,0.142,-1.0,0.1531,0.3373,9.5101,/home/users/gangus/data_06-19-19_processed/sequence_417.npy
7503,0.4788,0.1573,0.1836,0.1803,-1.0,0.5375,0.305,3.7344,/home/users/gangus/data_06-19-19_processed/sequence_7503.npy
13369,0.282,0.1126,0.3315,0.2739,-1.0,0.4577,0.7033,1.0846,/home/users/gangus/data_06-19-19_processed/sequence_13369.npy
9457,0.237,0.2395,0.203,0.3205,-1.0,0.1821,0.4925,9.3581,/home/users/gangus/data_06-19-19_processed/sequence_9457.npy
8944,0.3472,0.28800000000000003,0.2849,0.0799,-1.0,0.4187,0.2977,3.1112,/home/users/gangus/data_06-19-19_processed/sequence_8944.npy
623,0.3253,0.3257,0.0307,0.3183,-1.0,0.3199,0.5681,8.53,/home/users/gangus/data_06-19-19_processed/sequence_623.npy
9516,0.0797,0.3698,0.3806,0.1698,-1.0,0.2476,0.8664,7.9055,/home/users/gangus/data_06-19-19_processed/sequence_9516.npy
12946,0.5245,0.2702,0.1211,0.0841,-1.0,0.6562,0.1462,5.0167,/home/users/gangus/data_06-19-19_processed/sequence_12946.npy
17041,0.2869,0.2488,0.305,0.1593,-1.0,0.6311,0.3003,7.6136,/home/users/gangus/data_06-19-19_processed/sequence_17041.npy
17137,0.3663,0.2048,0.0626,0.3663,-1.0,0.8173,0.0291,2.9422,/home/users/gangus/data_06-19-19_processed/sequence_17137.npy
12321,0.1207,0.5285,0.0532,0.2975,-1.0,0.6902,0.7546,6.5568,/home/users/gangus/data_06-19-19_processed/sequence_12321.npy
7686,0.2823,0.2305,0.2273,0.2599,-1.0,0.7962,0.6432,7.7117,/home/users/gangus/data_06-19-19_processed/sequence_7686.npy
6831,0.3613,0.2558,0.3077,0.0752,-1.0,0.1466,0.9532,4.9724,/home/users/gangus/data_06-19-19_processed/sequence_6831.npy
4235,0.2356,0.2399,0.2473,0.2773,-1.0,0.2257,0.8763,7.6642,/home/users/gangus/data_06-19-19_processed/sequence_4235.npy
11523,0.0904,0.2986,0.2705,0.3405,-1.0,0.7031,0.2805,9.6511,/home/users/gangus/data_06-19-19_processed/sequence_11523.npy
14539,0.1551,0.4056,0.3303,0.1091,-1.0,0.2375,0.8741,5.8629,/home/users/gangus/data_06-19-19_processed/sequence_14539.npy
4728,0.2748,0.2855,0.2983,0.1414,-1.0,0.7274,0.5827,5.9873,/home/users/gangus/data_06-19-19_processed/sequence_4728.npy
15768,0.304,0.081,0.4938,0.1212,-1.0,0.561,0.5339,1.1756,/home/users/gangus/data_06-19-19_processed/sequence_15768.npy
